V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
0,0,0,0,0,0,0,0,5.83294447,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,11.66588894,5.83294447
0,0,0,0,0,5.790387956,5.790387956,11.58077591,11.58077591,11.58077591,11.58077591,11.58077591,11.58077591,11.58077591,11.58077591,11.58077591,17.37116387,17.37116387,17.37116387,17.37116387,17.37116387,17.37116387,23.16155182,28.95193978,28.95193978,23.16155182,28.95193978,23.16155182,28.95193978
1.158439813,1.158439813,2.316879627,2.316879627,2.316879627,2.316879627,2.316879627,3.47531944,3.47531944,5.792199066,5.792199066,6.95063888,6.95063888,13.90127776,17.3765972,17.3765972,18.53503701,18.53503701,22.01035645,22.01035645,23.16879627,26.6441157,27.80255552,28.96099533,33.59475458,37.07007402,37.07007402,37.07007402,42.86227309
4.251881458,4.251881458,4.251881458,4.251881458,4.251881458,8.503762915,8.503762915,8.503762915,12.75564437,12.75564437,12.75564437,8.503762915,8.503762915,21.25940729,21.25940729,25.51128875,38.26693312,42.51881458,42.51881458,42.51881458,38.26693312,42.51881458,42.51881458,42.51881458,42.51881458,38.26693312,42.51881458,42.51881458,38.26693312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.219628473,8.219628473,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,24.65888542,16.43925695,24.65888542,24.65888542
4.619791185,9.239582371,9.239582371,9.239582371,9.239582371,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,13.85937356,9.239582371,13.85937356,9.239582371,13.85937356,13.85937356,13.85937356,9.239582371,13.85937356,13.85937356,13.85937356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.228852485,6.180630554,9.433594004,10.08418669,13.33715014,16.26481725,24.72252222,32.20433815,34.48141257,37.40907967,43.91500657,48.79445175,57.25215671,55.62567499,60.17982382,67.66163975,73.84227031,78.07112279,83.60116066,94.33594004,97.58890349,98.56479253,107.9983865,121.660833,120.0343513,123.9379074,122.3114257,126.8655745,134.6726868
0,0,0,17.01548409,34.03096818,34.03096818,34.03096818,34.03096818,51.04645227,51.04645227,51.04645227,51.04645227,51.04645227,68.06193636,68.06193636,68.06193636,85.07742045,85.07742045,85.07742045,85.07742045,85.07742045,85.07742045,85.07742045,68.06193636,68.06193636,85.07742045,85.07742045,85.07742045,68.06193636
0,0,0,0,0,0,0,0,0,0,0,0,0,12.52034556,0,12.52034556,25.04069112,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668,37.56103668
9.426292286,10.997341,12.96115189,13.35391407,13.35391407,14.13943843,15.31772496,17.28153586,18.45982239,18.85258457,19.24534675,19.63810893,20.42363329,19.63810893,23.56573071,21.20915764,24.74401725,25.92230379,26.31506596,23.95849289,27.10059032,26.70782814,25.92230379,27.88611468,28.27887686,27.4933525,27.10059032,26.70782814,27.4933525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.933851061,6.933851061,6.933851061,6.933851061,6.933851061,6.933851061,6.933851061,6.933851061,6.933851061,13.86770212,13.86770212,13.86770212,13.86770212,13.86770212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.21756648,30.21756648,30.21756648,30.21756648,30.21756648,60.43513296,60.43513296
0,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,17.38223536,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,17.38223536,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071,34.76447071
0,0,0,0,0,0,0,0,0,0,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598,23.36448598
13.67914204,21.88662727,24.62245568,27.35828409,27.35828409,51.98073977,54.71656818,71.13153863,84.81068067,93.0181659,93.0181659,103.9614795,103.9614795,103.9614795,106.6973079,112.1689648,120.37645,125.8481068,123.1122784,125.8481068,120.37645,123.1122784,128.5839352,128.5839352,131.3197636,106.6973079,139.5272489,128.5839352,131.3197636
1.70984013,1.70984013,1.70984013,1.70984013,1.70984013,1.70984013,1.70984013,1.70984013,5.12952039,6.83936052,6.83936052,6.83936052,8.54920065,8.54920065,11.96888091,11.96888091,13.67872104,15.38856117,13.67872104,15.38856117,17.0984013,17.0984013,17.0984013,20.51808156,20.51808156,20.51808156,20.51808156,25.64760195,22.22792169
1.963826319,1.963826319,5.891478958,5.891478958,5.891478958,5.891478958,5.891478958,5.891478958,5.891478958,5.891478958,5.891478958,7.855305277,7.855305277,11.78295792,13.74678423,17.67443687,15.71061055,21.60208951,23.56591583,23.56591583,23.56591583,23.56591583,23.56591583,25.52974215,25.52974215,25.52974215,25.52974215,25.52974215,29.45739479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.738344401,2.897240668,3.476688802,5.794481336,6.37392947,6.953377603,8.691722004,8.691722004,8.691722004,12.16841081,12.16841081,13.32730707,13.32730707,15.06565147,16.80399587,16.80399587,17.96289214,17.38344401,17.96289214,16.22454774,16.80399587,17.96289214,19.70123654,20.28068468,22.59847721,22.01902908,21.43958094,35.34633615,35.92578428
7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,7.958298516,11.93744777,11.93744777,11.93744777,27.85404481,23.87489555,27.85404481,27.85404481,23.87489555,31.83319406,31.83319406,31.83319406,31.83319406,35.81234332,35.81234332,43.77064184,47.74979109,47.74979109,47.74979109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084,12.27747084
0,0,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,5.103082262,10.20616452,10.20616452,10.20616452,25.51541131,25.51541131,20.41232905,25.51541131,25.51541131,25.51541131,25.51541131,30.61849357,25.51541131
5.246012607,6.938274739,7.953632018,10.66125143,10.99970385,13.70732326,15.56881161,18.61488345,19.46101451,21.32250286,23.52244363,24.70702712,26.73774168,32.32220671,34.86059991,37.90667174,38.41435038,41.79887465,40.61429115,43.49113678,49.75250666,53.30625714,53.98316199,58.89072217,61.09066294,59.90607945,60.5829843,62.44447265,71.75191437
0,0,0,0,0,4.654410054,4.654410054,4.654410054,27.92646032,27.92646032,27.92646032,27.92646032,27.92646032,37.23528043,41.88969048,69.8161508,97.74261112,97.74261112,102.3970212,102.3970212,167.5587619,242.0293228,274.6101932,349.080754,460.7865953,488.7130556,563.1836165,637.6541773,721.4335583
8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,8.104384472,16.20876894,24.31315342,24.31315342,24.31315342,24.31315342,16.20876894,24.31315342,24.31315342,32.41753789,32.41753789,40.52192236,40.52192236,40.52192236,40.52192236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.03727715,81.03727715,81.03727715,81.03727715,81.03727715,81.03727715,81.03727715,81.03727715,81.03727715,81.03727715
1.521815221,1.521815221,1.521815221,1.521815221,3.043630442,3.043630442,3.043630442,6.087260885,7.609076106,18.26178265,21.3054131,21.3054131,24.34904354,28.9144892,35.00175009,35.00175009,47.17627186,42.61082619,66.95986973,68.48168495,79.1343915,91.30891327,95.87435894,105.0052503,123.2670329,126.3106634,129.3542938,133.9197395,138.4851851
0,0,2.017552709,2.017552709,2.017552709,6.052658126,6.052658126,8.070210834,8.070210834,10.08776354,8.070210834,10.08776354,10.08776354,10.08776354,10.08776354,18.15797438,20.17552709,20.17552709,20.17552709,20.17552709,28.24573792,28.24573792,30.26329063,36.31594875,36.31594875,32.28084334,36.31594875,40.35105417,44.38615959
0,0,0,0,0,0,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,7.274843591,14.54968718,14.54968718,14.54968718,14.54968718,14.54968718,14.54968718,14.54968718,14.54968718,14.54968718,7.274843591,14.54968718,14.54968718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.760410197,3.864574276,4.968738355,5.796861414,6.072902433,6.072902433,9.38539467,9.38539467,11.04164079,11.31768181,12.97392793,14.63017404,16.28642016,17.94266628,17.94266628,19.04683036,19.5989124,19.87495342,20.9791175,19.5989124,20.70307648,21.80724056,21.80724056,23.18744565,24.29160973,24.84369177,21.53119954,24.84369177,22.91140463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,46.92632567,93.85265134,93.85265134,46.92632567,140.778977,93.85265134,93.85265134,93.85265134,93.85265134,93.85265134,46.92632567,93.85265134,93.85265134,93.85265134,93.85265134,93.85265134,93.85265134
1.196573015,1.196573015,1.196573015,1.196573015,1.196573015,5.982865074,5.982865074,8.376011104,8.376011104,8.376011104,8.376011104,26.32460633,26.32460633,31.11089839,34.70061743,35.89719045,35.89719045,39.48690949,51.45263964,52.64921265,53.84578567,55.04235868,56.2389317,59.82865074,63.41836979,58.63207773,63.41836979,67.00808883,70.59780788
0,0,0,0,0,0,0,0,3.463203463,3.463203463,3.463203463,3.463203463,3.463203463,6.926406926,10.38961039,13.85281385,13.85281385,13.85281385,10.38961039,20.77922078,20.77922078,20.77922078,20.77922078,20.77922078,20.77922078,20.77922078,20.77922078,20.77922078,17.31601732
0,0,0,0,0,0,4.320027648,12.96008294,12.96008294,17.28011059,12.96008294,12.96008294,12.96008294,12.96008294,12.96008294,25.92016589,43.20027648,51.84033178,51.84033178,51.84033178,82.08052532,90.72058061,125.2808018,142.5609124,151.2009677,151.2009677,146.88094,216.0013824,220.3214101
0.722694784,1.445389569,1.445389569,2.890779137,2.890779137,2.890779137,2.890779137,2.890779137,2.890779137,3.613473922,4.336168706,4.336168706,4.336168706,4.336168706,4.336168706,6.504253059,7.949642627,9.395032196,8.672337412,10.11772698,10.84042176,10.84042176,12.28581133,13.00850612,15.17659047,15.17659047,15.17659047,15.17659047,15.17659047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1378751,10.1378751,20.2757502,30.4136253
0,0,0,0,0,0,0,0,0,0,0,0,6.380399413,6.380399413,6.380399413,6.380399413,6.380399413,6.380399413,19.14119824,19.14119824,19.14119824,31.90199707,31.90199707,31.90199707,31.90199707,31.90199707,31.90199707,31.90199707,31.90199707
0,0,0,1.998760768,1.998760768,1.998760768,7.995043073,7.995043073,7.995043073,13.99132538,13.99132538,13.99132538,15.99008615,15.99008615,15.99008615,15.99008615,15.99008615,17.98884691,17.98884691,17.98884691,21.98636845,21.98636845,27.98265076,25.98388999,27.98265076,27.98265076,21.98636845,29.98141152,29.98141152
2.507354908,2.507354908,2.507354908,2.507354908,4.178924846,4.178924846,6.686279754,13.37255951,13.37255951,17.55148435,20.05883926,33.43139877,32.5956138,33.43139877,38.44610859,47.63974325,49.31131319,54.326023,55.16180797,55.99759294,64.35544263,64.35544263,75.22064723,82.74271196,88.59320674,106.9804761,114.5025408,124.5319604,142.0834448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.224360556,8.224360556,8.224360556,8.224360556,8.224360556,8.224360556,16.44872111,16.44872111,16.44872111,16.44872111,16.44872111,16.44872111,16.44872111,16.44872111
1.4676637,1.4676637,2.201495549,2.201495549,4.402991099,4.402991099,7.338318498,12.47514145,12.47514145,15.41046885,17.61196439,24.95028289,26.41794659,25.68411474,28.61944214,35.95776064,41.09458359,43.29607914,45.49757469,45.49757469,52.10206133,52.10206133,56.50505243,66.77869833,67.51253018,73.38318498,77.05234423,77.05234423,83.65683087
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.213552361,8.213552361,8.213552361,8.213552361,8.213552361,8.213552361,8.213552361
0,0,0,0,0,0,0,0,0,6.371455878,6.371455878,6.371455878,6.371455878,6.371455878,6.371455878,6.371455878,6.371455878,6.371455878,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176,12.74291176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.7419712,110.7419712,221.4839424,221.4839424,221.4839424,221.4839424,221.4839424
5.785697755,5.785697755,5.785697755,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551,5.785697755,11.57139551,11.57139551,11.57139551,11.57139551,5.785697755,11.57139551,11.57139551,11.57139551,11.57139551,11.57139551
0,1.986945766,2.980418649,2.980418649,2.980418649,3.973891533,4.967364416,8.941255948,9.934728832,9.934728832,10.92820171,10.92820171,10.92820171,10.92820171,13.90862036,13.90862036,15.89556613,19.86945766,19.86945766,25.83029496,25.83029496,36.75849668,37.75196956,38.74544244,38.74544244,39.73891533,39.73891533,36.75849668,46.69322551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.673094582,3.673094582,3.673094582,3.673094582,3.673094582,5.509641873,5.509641873,9.182736455,11.01928375,12.85583104,20.2020202,22.03856749,20.2020202,23.87511478,25.71166208,25.71166208,25.71166208,25.71166208,29.38475666,29.38475666,27.54820937,31.22130395,45.91368228,49.58677686,49.58677686,47.75022957,49.58677686,47.75022957,49.58677686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.443762395,9.443762395,9.443762395,9.443762395,9.443762395,9.443762395,9.443762395
0,0,0,0,0,0,12.14771623,12.14771623,12.14771623,48.59086492,36.44314869,36.44314869,36.44314869,36.44314869,36.44314869,72.88629738,109.3294461,97.18172983,97.18172983,97.18172983,97.18172983,97.18172983,121.4771623,157.920311,157.920311,157.920311,145.7725948,157.920311,157.920311
0,0,0,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,3.482015391,10.44604617,10.44604617,10.44604617,17.41007695,17.41007695,24.37410773,24.37410773,24.37410773,34.82015391,31.33813851,34.82015391,34.82015391,34.82015391,34.82015391,34.82015391
1.494924731,2.989849461,2.989849461,2.989849461,2.989849461,2.989849461,2.989849461,2.989849461,2.989849461,4.484774192,5.979698922,7.474623653,7.474623653,7.474623653,10.46447311,10.46447311,10.46447311,10.46447311,10.46447311,10.46447311,8.969548383,10.46447311,11.95939784,11.95939784,11.95939784,11.95939784,11.95939784,11.95939784,13.45432257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85817621,11.85817621,11.85817621,11.85817621,11.85817621,11.85817621,11.85817621,11.85817621,11.85817621,11.85817621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.934219844,3.934219844,3.934219844,3.934219844,7.868439688,7.868439688,15.73687938,15.73687938,39.34219844,43.27641829,47.21063813,47.21063813,51.14485797,66.88173735,90.48705642,121.9608152,133.7634747,133.7634747,141.6319144,157.3687938,177.039893,200.6452121,208.5136517,236.0531907,232.1189708,236.0531907,263.5927296,271.4611693
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.8684638,227.3465411,227.3465411,227.3465411,227.3465411,324.780773
6.949843846,8.687304807,11.29349625,11.29349625,13.03095721,13.46532245,15.20278341,15.63714865,16.50587913,22.5869925,23.89008822,24.32445346,26.49627966,31.27429731,33.44612351,34.74921923,37.78977591,37.78977591,40.83033259,39.09287163,42.13342831,41.69906307,43.43652404,47.78017644,47.78017644,51.25509836,49.95200264,52.55819408,50.38636788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.549786904,3.099573809,3.099573809,3.099573809,3.099573809,3.099573809,6.199147617,7.748934522,7.748934522,7.748934522,9.298721426,10.84850833,10.84850833,10.84850833,10.84850833,10.84850833,10.84850833,10.84850833,10.84850833,10.84850833,9.298721426,9.298721426,10.84850833,10.84850833,10.84850833,10.84850833,7.748934522,9.298721426
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131,10.60108131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,13.40123291,26.80246583,26.80246583,26.80246583,40.20369874,40.20369874,53.60493165,53.60493165,53.60493165,40.20369874,53.60493165,53.60493165,53.60493165,53.60493165,67.00616457,67.00616457,80.40739748
4.268726399,4.748358579,5.41984363,6.091328682,6.61892408,11.36728266,12.99803207,13.76544356,15.34822975,18.08213317,18.99343432,19.56899293,21.10381591,24.07753542,26.81143884,29.16163652,32.80684109,32.567025,36.06833991,40.14521344,42.4474479,45.61302029,50.31341565,54.05454665,56.74048686,52.37583402,56.0690018,61.34495578,60.14587533
0,0.726532985,1.453065969,2.179598954,6.538796861,7.991862831,10.17146178,10.17146178,13.07759372,16.71025865,19.61639058,21.79598954,21.79598954,26.88172043,26.88172043,36.32664923,39.95931415,39.23278117,42.13891311,48.67770997,48.67770997,52.31037489,55.94303981,62.48183668,85.73089218,100.2615519,100.9880849,103.1676838,114.0656786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.41604948,24.41604948,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,32.55473264,48.83209897,48.83209897,48.83209897,56.97078213,56.97078213,56.97078213,73.24814845,65.10946529,81.38683161,73.24814845,81.38683161,81.38683161,81.38683161,81.38683161,81.38683161,81.38683161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.027275755,3.027275755,3.027275755,3.027275755,6.054551509,6.054551509,12.10910302,18.16365453,18.16365453,18.16365453,18.16365453,21.19093028,24.21820604,24.21820604,24.21820604,24.21820604,27.24548179,27.24548179,33.3000333,36.32730905
0.846102429,1.692204858,1.692204858,2.538307287,4.230512146,5.076614575,7.614921862,7.614921862,8.461024292,14.3837413,16.92204858,17.76815101,20.3064583,20.3064583,21.15256073,27.07527773,27.07527773,28.76748259,28.76748259,31.30578988,32.15189231,32.15189231,32.99799474,32.99799474,32.15189231,32.99799474,31.30578988,33.84409717,32.99799474
7.84789184,9.529582949,12.81288464,14.25433416,15.93602527,16.41650844,19.37948801,19.37948801,27.78794356,27.78794356,34.19438587,38.19841232,39.39962026,38.6788955,42.44268036,45.88614311,51.01129696,54.69500129,57.49781981,60.70104097,66.8672417,69.50989915,73.83424772,83.12358908,82.64310591,85.28576336,83.84431384,92.0125278,88.08858188
0,0,0,0,0,0,0,0,0,6.784260516,13.56852103,13.56852103,13.56852103,13.56852103,13.56852103,20.35278155,20.35278155,20.35278155,20.35278155,20.35278155,27.13704206,27.13704206,47.48982361,47.48982361,47.48982361,47.48982361,47.48982361,54.27408412,54.27408412
0,0,0,0,0,0,4.609144543,4.609144543,4.609144543,9.218289086,9.218289086,9.218289086,9.218289086,9.218289086,9.218289086,18.43657817,18.43657817,18.43657817,18.43657817,18.43657817,18.43657817,18.43657817,23.04572271,27.65486726,27.65486726,27.65486726,23.04572271,27.65486726,27.65486726
0,0,0,0,0,4.847309743,4.847309743,4.847309743,7.270964615,7.270964615,7.270964615,7.270964615,7.270964615,12.11827436,14.54192923,14.54192923,14.54192923,14.54192923,19.38923897,19.38923897,21.81289384,21.81289384,21.81289384,21.81289384,21.81289384,16.9655841,21.81289384,24.23654872,26.66020359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.724949713,3.724949713,3.724949713,7.449899426,7.449899426,14.89979885,14.89979885,14.89979885,14.89979885,14.89979885,18.62474857,18.62474857,18.62474857,22.34969828,22.34969828,22.34969828,22.34969828,22.34969828,22.34969828,22.34969828,18.62474857,22.34969828,22.34969828,18.62474857,22.34969828,14.89979885,22.34969828
2.032189888,2.032189888,6.096569663,10.16094944,10.16094944,10.16094944,10.16094944,10.16094944,10.16094944,10.16094944,10.16094944,10.16094944,10.16094944,12.19313933,14.22532921,14.22532921,16.2575191,20.32189888,22.35408877,24.38627865,22.35408877,24.38627865,20.32189888,20.32189888,24.38627865,24.38627865,24.38627865,24.38627865,24.38627865
1.785108624,1.785108624,1.785108624,1.785108624,1.785108624,1.785108624,1.785108624,1.785108624,3.570217248,3.570217248,5.355325872,5.355325872,7.140434495,10.71065174,8.925543119,10.71065174,17.85108624,16.06597761,16.06597761,16.06597761,16.06597761,16.06597761,17.85108624,17.85108624,19.63619486,17.85108624,19.63619486,21.42130349,19.63619486
3.259629489,3.259629489,3.259629489,3.259629489,3.259629489,6.519258978,16.29814744,17.38469061,21.73086326,29.3366654,34.76938121,34.76938121,38.0290107,54.32715815,64.10604661,71.71184875,79.31765089,82.57728038,83.66382355,84.75036671,94.52925517,96.7023415,95.61579834,95.61579834,95.61579834,96.7023415,90.18308252,101.0485142,98.87542783
1.379690949,1.379690949,2.759381898,4.139072848,4.139072848,4.139072848,4.139072848,6.898454746,9.657836645,9.657836645,11.03752759,13.79690949,13.79690949,20.69536424,20.69536424,20.69536424,20.69536424,22.07505519,23.45474614,28.97350993,52.42825607,52.42825607,78.64238411,91.05960265,93.81898455,106.2362031,106.2362031,154.5253863,154.5253863
0,0,0,0,0,5.646952528,5.646952528,5.646952528,9.411587547,13.17622257,15.05854007,15.05854007,16.94085758,20.7054926,20.7054926,22.58781011,24.47012762,26.35244513,28.23476264,30.11708015,33.88171517,37.64635019,41.4109852,43.29330271,43.29330271,39.5286677,45.17562022,45.17562022,47.05793773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.545060955,17.09012191,17.09012191,22.78682921,25.63518286,48.42201208,48.42201208,48.42201208,45.57365843,45.57365843,51.27036573,56.96707303,65.51213399,76.90554859,96.84402415,99.69237781,102.5407315,99.69237781,99.69237781,119.6308534,113.9341461,122.479207,131.024268,131.024268,159.5078045,159.5078045,185.1429874
3.261933239,3.986807292,6.886303505,9.060925664,10.8731108,12.68529593,15.94722917,15.58479214,22.10865862,22.10865862,28.27008807,33.70664347,41.68025806,42.04269508,46.75437643,54.00311696,60.16454641,58.7147983,67.05084991,68.86303505,69.95034613,77.19908666,80.82345692,82.99807908,85.8975753,90.97169367,93.87118988,97.85799717,96.40824907
7.208246234,7.208246234,7.208246234,7.208246234,7.208246234,14.41649247,14.41649247,16.81924121,21.6247387,21.6247387,21.6247387,21.6247387,31.23573368,40.84672866,43.2494774,43.2494774,55.26322112,57.66596987,62.47146736,64.8742161,62.47146736,67.27696485,76.88795983,76.88795983,81.69345732,74.48521108,81.69345732,84.09620606,81.69345732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26411096
6.057669009,7.572086261,11.35812939,17.4157984,17.4157984,21.20184153,22.71625878,28.77392779,32.55997092,33.31717955,34.8315968,34.8315968,35.58880543,35.58880543,36.34601405,35.58880543,40.13205718,40.88926581,41.64647444,42.40368306,40.13205718,40.88926581,39.37484856,37.10322268,43.16089169,40.13205718,42.40368306,37.86043131,41.64647444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.800312012,7.800312012,7.800312012,7.800312012,7.800312012,7.800312012,7.800312012,7.800312012,7.800312012
0,0,4.647920056,4.647920056,4.647920056,9.295840112,9.295840112,9.295840112,13.94376017,13.94376017,23.23960028,23.23960028,18.59168022,18.59168022,27.88752033,18.59168022,23.23960028,18.59168022,18.59168022,18.59168022,18.59168022,18.59168022,23.23960028,27.88752033,32.53544039,27.88752033,32.53544039,37.18336045,37.18336045
3.881994428,4.764265888,5.999445934,5.999445934,6.52880881,6.352354518,7.234625979,8.646260316,10.94016611,12.35180045,12.35180045,13.4105262,13.23407191,13.23407191,14.11634337,16.41024917,17.64542922,18.70415497,18.35124638,19.93933501,18.88060926,20.2922436,20.64515218,23.99778373,24.52714661,25.93878095,25.76232666,25.40941807,24.88005519
1.991079962,1.991079962,1.991079962,3.982159924,3.982159924,3.982159924,5.973239885,5.973239885,9.955399809,11.94647977,11.94647977,11.94647977,11.94647977,13.93755973,15.92863969,17.91971966,19.91079962,19.91079962,21.90187958,21.90187958,19.91079962,21.90187958,25.8840395,35.83943931,35.83943931,39.82159924,37.83051927,41.8126792,39.82159924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95336788,12.95336788,12.95336788,12.95336788,12.95336788,12.95336788,25.90673575,38.86010363,38.86010363,38.86010363,38.86010363,38.86010363,38.86010363
